LIBID,stop_short_name,stop_full_name,stop_type,address_number,address_street_dir_prefix,address_street,address_street_suffix,address_street_dir_suffix,address_street_unit,address_city,address_state,address_zip,address_country,county,latitude,longitude,pluscode,current_delivery_sys,current_delivery_sys_code,service_time_mins,m_do,m_pu,t_do,t_pu,w_do,w_pu,r_do,r_pu,f_do,f_pu,s_do,s_pu,avg_pickup,avg_dropoff,volume_data_missing,redundant_address,address_verified_01,address_verified_02,geoloc_verified_01,ideal_regional_hub,starter_regional_hub,geo_coords,ideal_proposal_region,starter_proposal_region
WI0230,Oconto PL,Farnsworth Public Library,public_library,707,,Main,St,,,Oconto,WI,54153,US,Oconto,44.8891216,-87.8724286,,Nicolet Federated Library System,NFLS,7,2,4,4,1,2,2,2,2,2,3,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8891216, -87.8724286)",ideal_region_03,starter_region_04
WI0370,Oneida PL,Oneida Community Library,public_library,201,,Elm,St,,,Oneida,WI,54155,US,Brown,44.49785079999999,-88.1829709,,Nicolet Federated Library System,NFLS,7,1,1,,,,,,,,,,,1,1,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(44.49785079999999, -88.1829709)",ideal_region_03,starter_region_04
WI0291-002,Shawano PL - BKM,Shawano County Library Bookmobile,outreach_service,128,S,Sawyer,St,,,Shawano,WI,54166,US,Shawano,44.7810117,-88.6071687,,Nicolet Federated Library System,NFLS,7,1,1,,,,,,,,,,,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,,,"(44.7810117, -88.6071687)",ideal_region_03,starter_region_04
WI0291-003,ShawCo - Birnamwood Branch,Birnamwood Branch,public_library,337,,Main,St,,,Birnamwood,WI,54414,US,Shawano,44.9291795,-89.2100153,,Nicolet Federated Library System,NFLS,7,0,2,0,2,5,2,0,2,2,2,1,1,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9291795, -89.2100153)",ideal_region_03,starter_region_04
WI0291-004,ShawCo - Bonduel Branch,Bonduel Branch,public_library,125,N,Washington,St,,,Bonduel,WI,54107,US,Shawano,44.7384753,-88.441278,,Nicolet Federated Library System,NFLS,7,3,1,1,1,1,1,,,,,2,3,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7384753, -88.441278)",ideal_region_03,starter_region_04
WI0291-005,ShawCo - Mattoon Branch,Mattoon Branch,public_library,311,,Slate,Ave,,,Mattoon,WI,54450,US,Shawano,45.0043995,-89.04431459999999,,Nicolet Federated Library System,NFLS,7,,,,,1,1,,,,,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.0043995, -89.04431459999999)",ideal_region_03,starter_region_04
WI0291,ShawCo - Shawano PL,Shawano County Library,public_library,128,S,Sawyer,St,,,Shawano,WI,54166,US,Shawano,44.7810117,-88.6071687,,Nicolet Federated Library System,NFLS,7,6,7,7,3,4,6,4,4,4,3,3,3,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7810117, -88.6071687)",ideal_region_03,starter_region_04
WI0291-006,ShawCo - Tigerton Branch,Tigerton Branch,public_library,221,,Birch,St,,,Tigerton,WI,54486,US,Shawano,44.7412671,-89.0623457,,Nicolet Federated Library System,NFLS,7,0,1,1,1,1,1,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.7412671, -89.0623457)",ideal_region_03,starter_region_04
WI0291-007,ShawCo - Wittenberg Branch,Wittenberg Branch,public_library,302,S,Cherry,St,,,Wittenberg,WI,54499,US,Shawano,44.8246942,-89.16715839999999,,Nicolet Federated Library System,NFLS,7,1,1,,,2,1,,,1,1,0,1,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.8246942, -89.16715839999999)",ideal_region_03,starter_region_04
WI0407,Suring PL,Suring Area Public Library,public_library,604,E,Main,St,,,Suring,WI,54174,US,Oconto,44.9992682,-88.3729785,,Nicolet Federated Library System,NFLS,7,2,4,2,1,2,2,3,1,1,1,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.9992682, -88.3729785)",ideal_region_03,starter_region_04
WI0014,Ashland PL,Vaughn Public Library,public_library,502,W,Main,St,,,Ashland,WI,54806,US,Ashland,46.58903489999999,-90.88819579999999,,Northern Waters Library Service,NWLS,7,5,5,,,4,8,,,5,1,,,5,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.58903489999999, -90.88819579999999)",ideal_region_01,starter_region_01
NWMB001,Barnes mailabook,Barnes mailabook,nwls_mailabook,3360,,County Highway N,,,,Barnes,WI,54873,US,Bayfield,46.3456875,-91.5016875,"8FWX+78 Solon Springs, Wisconsin",Northern Waters Library Service,NWLS,7,,,,,,1,,,,,,,1,0,TRUE,FALSE,FALSE,TRUE,TRUE,,,"(46.3456875, -91.5016875)",ideal_region_01,starter_region_01
WI0021,Bayfield PL,Bayfield Carnegie Public Library,public_library,37,N,Broad,St,,,Bayfield,WI,54814,US,Bayfield,46.8120434,-90.8176519,,Northern Waters Library Service,NWLS,7,1,2,,,2,3,,,2,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.8120434, -90.8176519)",ideal_region_01,starter_region_01
NWMB002,Birchwood mailabook,Birchwood mailabook,nwls_mailabook,100,S,Main,St,,,Birchwood,WI,54817,US,Washburn,45.6563555,-91.5561659,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(45.6563555, -91.5561659)",ideal_region_01,starter_region_01
WI0037,Boulder Junction PL,Boulder Junction Public Library,public_library,5392,,Park,St,,,Boulder Junction,WI,54512,US,Vilas,46.1065777,-89.6419706,,Northern Waters Library Service,NWLS,7,1,1,,,1,1,,,2,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.1065777, -89.6419706)",ideal_region_02,starter_region_01
NWMB003,Brule mailabook,Brule mailabook,nwls_mailabook,13995,,US Highway 2,,,,Brule,WI,54820,US,Douglas,46.551074,-91.5747585,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.551074, -91.5747585)",ideal_region_01,starter_region_01
WI0047,Cable PL,Forest Lodge Library,public_library,13450,,CO RD M,,,,Cable,WI,54821,US,Bayfield,46.2078195,-91.29180009999999,,Northern Waters Library Service,NWLS,7,1,2,,,2,2,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.2078195, -91.29180009999999)",ideal_region_01,starter_region_01
NWMB004,Cornucopia mailabook,Cornucopia mailabook,nwls_mailabook,88545,,Superior,St,,,Cornucopia,WI,54827,US,Bayfield,46.8542907,-91.1038427,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.8542907, -91.1038427)",ideal_region_01,starter_region_01
WI0085,Drummond PL,Drummond Public Library,public_library,14990,,Superior,St,,,Drummond,WI,54832,US,Bayfield,46.337379,-91.2591559,,Northern Waters Library Service,NWLS,7,,,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.337379, -91.2591559)",ideal_region_01,starter_region_01
WI0088,Eagle River PL,Walter E. Olson Memorial Library,public_library,203,N,Main,St,,,Eagle River,WI,54521,US,Vilas,45.9178229,-89.250224,,Northern Waters Library Service,NWLS,7,4,3,,,3,3,,,3,3,,,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.9178229, -89.250224)",ideal_region_02,starter_region_01
NWMB005,Glidden mailabook,Glidden mailabook,nwls_mailabook,163,S,Grant,St,,,Glidden,WI,54527,US,Ashland,46.1364555,-90.5759202,,Northern Waters Library Service,NWLS,7,,,,,,1,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.1364555, -90.5759202)",ideal_region_01,starter_region_01
NWMB006,Gordon mailabook,Gordon mailabook,nwls_mailabook,9725,E,County Road Y,,,,Gordon,WI,54838,US,Douglas,46.2448339,-91.79636359999999,,Northern Waters Library Service,NWLS,7,,,,,,1,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.2448339, -91.79636359999999)",ideal_region_01,starter_region_01
WI0120,Grantsburg PL,Grantsburg Public Library,public_library,415,S,Robert,St,,,Grantsburg,WI,54840,US,Burnett,45.77638049999999,-92.6795214,,Northern Waters Library Service,NWLS,7,2,3,,,2,3,,,2,2,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.77638049999999, -92.6795214)",ideal_region_01,starter_region_01
WI0132,Hayward PL,Sherman & Ruth Weiss Community Library,public_library,10788,,HWY 27,,,,Hayward,WI,54843,US,Sawyer,46.0247971,-91.4837834,,Northern Waters Library Service,NWLS,7,5,4,,,5,2,,,4,1,,,3,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.0247971, -91.4837834)",ideal_region_01,starter_region_01
WI0138,Hurley PL,Hurley Public Library,public_library,405,,5th,Ave,N,,Hurley,WI,54534,US,Iron,46.45436489999999,-90.1851927,,Northern Waters Library Service,NWLS,7,2,2,,,2,2,,,,,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.45436489999999, -90.1851927)",ideal_region_02,starter_region_01
WI9021,Iron River PL,Evelyn Goldberg Briggs Memorial Library,public_library,68235,S,Main,St,,,Iron River,WI,54847,US,Bayfield,46.56428349999999,-91.4174261,,Northern Waters Library Service,NWLS,7,4,4,,,4,5,,,3,3,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.56428349999999, -91.4174261)",ideal_region_01,starter_region_01
WI0157,La Pointe PL,Madeline Island Public Library,public_library,249,,Library,St,,,La Pointe,WI,54850,US,Ashland,46.7815625,-90.7871875,"Q6J7+J4 La Pointe, Wisconsin",Northern Waters Library Service,NWLS,7,,,,,2,2,,,1,2,,,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(46.7815625, -90.7871875)",ideal_region_01,starter_region_01
WI0413,Lac Courte Oreilles Library,Lac Courte Oreilles Ojibwa College Community Library,public_library,13466,W,Trepania,Rd,,,Hayward,WI,54843,US,Sawyer,45.9423998,-91.3652437,,Northern Waters Library Service,NWLS,7,1,0,,,1,0,,,,,,,0,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.9423998, -91.3652437)",ideal_region_01,starter_region_01
WI0158,Lac du Flambeau PL,Ben Guthrie--Lac du Flambeau Public Library,public_library,680,,Peace Pipe,Rd,,,Lac du Flambeau,WI,54538,US,Vilas,45.9694375,-89.89356250000002,"X494+QH Lac Du Flambeau, Wisconsin",Northern Waters Library Service,NWLS,7,1,0,,,1,0,,,,,,,0,1,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(45.9694375, -89.89356250000002)",ideal_region_02,starter_region_01
WI0166,Land O' Lakes PL,Land O' Lakes Public Library,public_library,4242,,HWY B,,,,Land O' Lakes,WI,54540,US,Vilas,46.1623688,-89.2174209,,Northern Waters Library Service,NWLS,7,1,1,,,2,3,,,1,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.1623688, -89.2174209)",ideal_region_02,starter_region_01
WI0369,Manitowish Waters PL,Frank B. Koller Memorial Library,public_library,2,,US 51,,,,Manitowish Waters,WI,54545,US,Vilas,46.1246641,-89.8762596,,Northern Waters Library Service,NWLS,7,1,2,,,2,1,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.1246641, -89.8762596)",ideal_region_02,starter_region_01
NWMB007,Mason mailabook,Mason mailabook,nwls_mailabook,24675,,County Highway E,,,,Mason,WI,54856,US,Bayfield,46.4354197,-91.05826499999999,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.4354197, -91.05826499999999)",ideal_region_01,starter_region_01
WI0189,Mellen PL,Legion Memorial Library,public_library,106,,Iron,St,,,Mellen,WI,54546,US,Ashland,46.3272617,-90.6586117,,Northern Waters Library Service,NWLS,7,1,1,,,2,1,,,1,1,,,1,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.3272617, -90.6586117)",ideal_region_01,starter_region_01
WI0194,Mercer PL,Mercer Public Library,public_library,2648,W,Margaret,St,,,Mercer,WI,54547,US,Iron,46.1680088,-90.06277089999999,,Northern Waters Library Service,NWLS,7,1,2,,,3,1,,,1,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.1680088, -90.06277089999999)",ideal_region_02,starter_region_01
NWMB008,Minong mailabook,Minong mailabook,nwls_mailabook,403,,US Business Highway 53,,,,Minong,WI,54859,US,Washburn,46.1053784,-91.8332317,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.1053784, -91.8332317)",ideal_region_01,starter_region_01
WI2000,Northern Waters LS,Northern Waters Library Service,library_system,310,,Industrial Park,Road,,,Ashland,WI,54806,US,Ashland,46.6090625,-90.8404375,"J555+JR Ashland, Wisconsin",Northern Waters Library Service,NWLS,7,2,1,2,0,2,4,2,1,,3,,,2,2,FALSE,FALSE,FALSE,TRUE,TRUE,,TRUE,"(46.6090625, -90.8404375)",ideal_region_01,starter_region_01
WI0249,Phelps PL,Eleanor Ellis Public Library,public_library,4495,,Town Hall,Rd,,,Phelps,WI,54554,US,Vilas,46.0652213,-89.0843118,,Northern Waters Library Service,NWLS,7,1,1,,,1,1,,,1,2,,,2,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.0652213, -89.0843118)",ideal_region_02,starter_region_01
NWMB009,Poplar mailabook,Poplar mailabook,nwls_mailabook,9693,,Main,St,,,Poplar,WI,54864,US,Douglas,46.5841258,-91.7994442,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.5841258, -91.7994442)",ideal_region_01,starter_region_01
NWMB010,Port Wing mailabook,Port Wing mailabook,nwls_mailabook,8875,,State Highway 13,,,,Port Wing,WI,54865,US,Bayfield,46.7748391,-91.38599289999999,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.7748391, -91.38599289999999)",ideal_region_01,starter_region_01
WI0266,Presque Isle PL,Presque Isle Community Library,public_library,8306,,School Loop,Rd,,,Presque Isle,WI,54557,US,Vilas,46.2483327,-89.7277692,,Northern Waters Library Service,NWLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.2483327, -89.7277692)",ideal_region_02,starter_region_01
WI0404,Sayner PL,Plum Lake Public Library,public_library,8789,,Peterson,St,,,Sayner,WI,54560,US,Vilas,45.9880971,-89.5326099,,Northern Waters Library Service,NWLS,7,1,1,,,2,1,,,2,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.9880971, -89.5326099)",ideal_region_02,starter_region_01
WI0294,Shell Lake PL,Shell Lake Public Library,public_library,501,,1st,St,,,Shell Lake,WI,54871,US,Washburn,45.7432843,-91.92590650000001,,Northern Waters Library Service,NWLS,7,4,2,,,3,2,,,3,3,,,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.7432843, -91.92590650000001)",ideal_region_01,starter_region_01
NWMB011,Siren mailabook,Siren mailabook,nwls_mailabook,24066,,State Highway 35,,,,Siren,WI,54872,US,Burnett,45.7871088,-92.3807527,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(45.7871088, -92.3807527)",ideal_region_01,starter_region_01
NWMB012,Solon Springs mailabook,Solon Springs mailabook,nwls_mailabook,9245,E,Main,St,,,Solon Springs,WI,54873,US,Douglas,46.3529694,-91.8181883,,Northern Waters Library Service,NWLS,7,,1,,,,,,1,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.3529694, -91.8181883)",ideal_region_01,starter_region_01
WI0303,Spooner PL,Spooner Memorial Library,public_library,421,,High,St,,,Spooner,WI,54801,US,Washburn,45.8273809,-91.89137219999999,,Northern Waters Library Service,NWLS,7,3,3,,,4,5,,,4,5,,,5,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.8273809, -91.89137219999999)",ideal_region_01,starter_region_01
WI0315-007,SupPL - Lake Nebagamon PL,Imogene McGrath Memorial Library Branch,public_library,11628,E,HWY B,,,,Lake Nebagamon,WI,54849,US,Douglas,46.515232,-91.6982869,,Northern Waters Library Service,NWLS,7,,,,,2,2,,,,,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.515232, -91.6982869)",ideal_region_01,starter_region_01
WI0315-006,SupPL - Solon Springs PL,Solon Springs Joan Salmen Memorial Library Branch,public_library,9240,E,Main,St,,,Solon Springs,WI,54873,US,Douglas,46.3525885,-91.81856309999999,,Northern Waters Library Service,NWLS,7,,,,,,,,,3,5,,,5,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.3525885, -91.81856309999999)",ideal_region_01,starter_region_01
WI0315,SupPL - Superior PL,Superior Public Library,public_library,1530,,Tower,Ave,,,Superior,WI,54880,US,Douglas,46.7196496,-92.1029239,,Northern Waters Library Service,NWLS,7,9,7,,,11,11,,,8,10,,,10,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.7196496, -92.1029239)",ideal_region_01,starter_region_01
NWMB013,Town of Scott mailabook,Town of Scott mailabook,nwls_mailabook,2398,,County Road A,,,,Spooner,WI,54801,US,Burnett,45.9438504,-92.1042279,,Northern Waters Library Service,NWLS,7,,1,,,,,,,,,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(45.9438504, -92.1042279)",ideal_region_01,starter_region_01
WI0333,Washburn PL,Washburn Public Library,public_library,307,,Washington,Ave,,,Washburn,WI,54891,US,Bayfield,46.6727388,-90.8952984,,Northern Waters Library Service,NWLS,7,2,2,,,2,3,,,2,2,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(46.6727388, -90.8952984)",ideal_region_01,starter_region_01
WI0415,Webster PL,Larsen Family Public Library,public_library,7401,W,Main,St,,,Webster,WI,54893,US,Burnett,45.8771157,-92.365099,,Northern Waters Library Service,NWLS,7,2,2,,,2,3,,,2,3,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.8771157, -92.365099)",ideal_region_01,starter_region_01
WI0356,Winchester PL,Winchester Public Library,public_library,2117,,Lake,St,,,Winchester,WI,54557,US,Vilas,46.2211242,-89.89621869999999,,Northern Waters Library Service,NWLS,7,,1,,,,1,,,,1,,,1,0,TRUE,FALSE,TRUE,TRUE,TRUE,,,"(46.2211242, -89.89621869999999)",ideal_region_02,starter_region_01
WI0358,Winter PL,Winter Public Library,public_library,5129,N,Main,St,,,Winter,WI,54896,US,Sawyer,45.82070969999999,-91.0117054,,Northern Waters Library Service,NWLS,7,1,2,,,2,2,,,1,2,,,2,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(45.82070969999999, -91.0117054)",ideal_region_01,starter_region_01
WI0010,Appleton PL,Appleton Public Library,public_library,225,N,Oneida,St,,,Appleton,WI,54911,US,Outagamie,44.26369469999999,-88.4066814,,Outagamie Waupaca Library System,OWLS,7,52,55,41,42,36,43,32,27,29,33,,,40,38,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.26369469999999, -88.4066814)",ideal_region_03,starter_region_04
WI0375,Black Creek PL,Black Creek Village Library,public_library,507,S,Maple,St,,,Black Creek,WI,54106,US,Outagamie,44.4681155,-88.45011679999999,,Outagamie Waupaca Library System,OWLS,7,3,5,5,4,3,4,4,3,5,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4681155, -88.45011679999999)",ideal_region_03,starter_region_04
WI0062,Clintonville PL,Clintonville Public Library,public_library,75,,Hemlock,St,,,Clintonville,WI,54929,US,Waupaca,44.6216698,-88.764656,,Outagamie Waupaca Library System,OWLS,7,6,7,6,8,8,6,5,6,6,4,,,7,7,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.6216698, -88.764656)",ideal_region_03,starter_region_04
WI0109,Fremont PL,Neuschafer Community Library,public_library,313,,Wolf River,Dr,,,Fremont,WI,54940,US,Waupaca,44.2613125,-88.8674375,"746M+G2 Fremont, Wisconsin",Outagamie Waupaca Library System,OWLS,7,2,4,5,3,4,3,3,3,2,3,,,4,4,FALSE,FALSE,FALSE,TRUE,TRUE,,,"(44.2613125, -88.8674375)",ideal_region_03,starter_region_04
WI0136,Hortonville PL,Hortonville Public Library,public_library,531,N,Nash,St,,,Hortonville,WI,54944,US,Outagamie,44.3417309,-88.6339157,,Outagamie Waupaca Library System,OWLS,7,3,5,7,6,6,5,6,4,4,3,,,5,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.3417309, -88.6339157)",ideal_region_03,starter_region_04
WI0141,Iola PL,Iola Village Library,public_library,180,S,Main,St,,,Iola,WI,54945,US,Waupaca,44.5063112,-89.1311832,,Outagamie Waupaca Library System,OWLS,7,6,4,3,3,4,4,3,4,3,4,,,4,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.5063112, -89.1311832)",ideal_region_03,starter_region_04
WI0146,Kaukauna PL,Kaukauna Public Library,public_library,207,,Thilmany,Rd,,Ste 200,Kaukauna,WI,54130,US,Outagamie,44.2806419,-88.2646659,,Outagamie Waupaca Library System,OWLS,7,13,12,12,12,11,5,6,8,9,11,,,10,11,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.2806419, -88.2646659)",ideal_region_03,starter_region_04
WI0153-002,Kimberly PL,Kimberly James J. Siebers Memorial Library,public_library,515,W,Kimberly,Ave,,,Kimberly,WI,54136,US,Outagamie,44.27162819999999,-88.340099,,Outagamie Waupaca Library System,OWLS,7,12,14,7,12,10,7,8,7,8,10,,,10,9,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.27162819999999, -88.340099)",ideal_region_03,starter_region_04
WI0153-003,Little Chute PL,Little Chute Gerard H. Van Hoof Memorial Library and Civic Center,public_library,625,,Grand,Ave,,,Little Chute,WI,54140,US,Outagamie,44.2807536,-88.316566,,Outagamie Waupaca Library System,OWLS,7,7,12,7,9,9,6,8,8,7,10,,,9,8,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.2807536, -88.316566)",ideal_region_03,starter_region_04
WI0177,Manawa PL,Sturm Memorial Library,public_library,130,N,Bridge,St,,,Manawa,WI,54949,US,Waupaca,44.4666881,-88.91960759999999,,Outagamie Waupaca Library System,OWLS,7,3,4,3,4,3,3,2,3,2,4,,,4,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4666881, -88.91960759999999)",ideal_region_03,starter_region_04
WI0181,Marion PL,Marion Public Library,public_library,120,N,Main,St,,,Marion,WI,54950,US,Waupaca,44.6712423,-88.8889031,,Outagamie Waupaca Library System,OWLS,7,4,3,2,3,4,3,2,3,3,3,,,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.6712423, -88.8889031)",ideal_region_03,starter_region_04
WI0222,New London PL,New London Public Library,public_library,406,S,Pearl,St,,,New London,WI,54961,US,Waupaca,44.3895883,-88.7393637,,Outagamie Waupaca Library System,OWLS,7,5,11,7,6,5,7,5,4,5,4,,,7,6,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.3895883, -88.7393637)",ideal_region_03,starter_region_04
WI2100,Outagamie Waupaca LS,Outagamie Waupaca Library System,library_system,225,N,Oneida,St,,,Appleton,WI,54911,US,Outagamie,44.26369469999999,-88.4066814,,Outagamie Waupaca Library System,OWLS,7,1,2,2,1,1,1,,,2,2,,,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,,,"(44.26369469999999, -88.4066814)",ideal_region_03,starter_region_04
WI0405,Scandinavia PL,Scandinavia Public Library,public_library,349,N,Main,St,,,Scandinavia,WI,54977,US,Waupaca,44.4584795,-89.14786269999999,,Outagamie Waupaca Library System,OWLS,7,6,3,2,2,2,0,1,0,1,2,,,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4584795, -89.14786269999999)",ideal_region_03,starter_region_04
WI0289,Seymour PL,Muehl Public Library,public_library,436,N,Main,St,,,Seymour,WI,54165,US,Outagamie,44.5158322,-88.3295107,,Outagamie Waupaca Library System,OWLS,7,4,8,5,5,8,4,4,5,4,5,,,6,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.5158322, -88.3295107)",ideal_region_03,starter_region_04
WI0295,Shiocton PL,Shiocton Public Library,public_library,W7740,,Pine,St,,,Shiocton,WI,54170,US,Outagamie,44.4430971,-88.57815939999999,,Outagamie Waupaca Library System,OWLS,7,2,2,2,3,2,2,2,2,1,2,,,3,2,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4430971, -88.57815939999999)",ideal_region_03,starter_region_04
WI0339,Waupaca PL,Waupaca Area Public Library,public_library,107,S,Main,St,,,Waupaca,WI,54981,US,Waupaca,44.3576619,-89.08425609999999,,Outagamie Waupaca Library System,OWLS,7,11,17,13,10,7,12,6,9,13,11,,,12,10,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.3576619, -89.08425609999999)",ideal_region_03,starter_region_04
WI0349,Weyauwega PL,Weyauwega Public Library,public_library,301,S,Mill,St,,,Weyauwega,WI,54983,US,Waupaca,44.3194797,-88.93453970000002,,Outagamie Waupaca Library System,OWLS,7,4,5,3,4,5,4,2,4,4,4,,,5,4,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.3194797, -88.93453970000002)",ideal_region_03,starter_region_04
WI0002,Adams County PL,Adams County Library,public_library,569,N,Cedar,St,,Ste 1,Adams,WI,53910,US,Adams,43.9661119,-89.82233219999999,,South Central Library System,SCLS,7,4,4,5,9,5,6,4,4,4,3,,,6,5,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.9661119, -89.82233219999999)",ideal_region_04,starter_region_07
WI0003,Albany PL,Albertson Memorial Library,public_library,200,N,Water,St,,,Albany,WI,53502,US,Green,42.7094095,-89.43864529999999,,South Central Library System,SCLS,7,1,1,1,1,1,1,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(42.7094095, -89.43864529999999)",ideal_region_06,starter_region_07
WI0008,Amherst PL,Lettie W. Jensen Public Library,public_library,278,N,Main,St,,,Amherst,WI,54406,US,Portage,44.4534415,-89.2841686,,South Central Library System,SCLS,7,1,1,,,1,1,,,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(44.4534415, -89.2841686)",ideal_region_02,starter_region_07
UWMAD110,AMP Library,"UW-Madison / Astronomy, Math, Physics Library",uw_madison,1150,,University,Ave,,,Madison,WI,53706,US,Dane,43.0738501,-89.4054613,,South Central Library System,SCLS,7,1,1,1,1,1,1,1,1,1,1,,,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,,,"(43.0738501, -89.4054613)",ideal_region_06,starter_region_07
